station,QICode,alpha,beta,CC,usgsdarea,model_basin_area,clay_pct,sand_pct,silt_pct,bedrock,density,frags,imperv,population,precip,rr,relief,temp
14178700,0,2.38858,0.474926,0.964994,18.9587,19.8972,6.93488,53.6301,39.3481,1781.83,745.299,17.2282,0,0,184.354,0.0178826,142.43,5.24043
14179000,0,7.14564,0.454516,0.897441,279.719,288.151,8.63571,53.8941,37.3971,1971.44,774.708,22.5756,0.000166473,0.0843398,169.484,0.0312662,348.565,5.92021
14179100,0,2.36349,0.567218,0.960379,25.6409,27.8451,13.6564,47.9842,38.4219,2093.47,762.113,34.9843,0,0,190.17,0.0279572,180.03,7.30364
14180300,0,3.67258,0.439792,0.962883,67.3397,68.7499,10.0659,51.0958,38.6422,2237.75,804.498,24.7692,0,0,175.367,0.0375486,232.209,6.87368
14181500,6,12.9345,0.425334,0.985051,1173.26,1173.73,9.25667,53.8095,36.9039,2039.48,777.213,23.2917,0.0294001,0.185018,170.821,0.0305773,314.034,6.09993
14181750,0,2.36677,0.436755,0.975284,38.3318,36.5025,15.8211,44.6076,39.4522,1770.92,784.792,28.0782,0,0.0713883,192.515,0.0319191,218.269,7.73199
14182500,0,5.41777,0.60157,0.92578,290.079,288.737,15.0925,44.3126,40.5364,1866.9,813.513,28.4013,0.0166985,0.393569,191.304,0.0290429,259.329,7.65473
14183000,6,6.22872,0.542085,0.878219,1694.76,1694.33,11.7491,49.9405,38.2715,1964.72,804.487,23.436,0.0949494,1.46948,174.882,0.0307987,325.078,6.77491
14184100,6,3.96868,0.673675,0.933292,1906.23,1948.59,13.8177,46.8931,39.2634,1961.65,862.402,21.0998,0.283821,4.18429,167.815,0.0281015,334.478,7.2863
14185000,0,7.41437,0.434451,0.987186,450.658,452.633,15.8377,44.348,39.767,1836.33,797.425,26.5702,7.47756E-05,0.193006,175.268,0.0295799,240.636,7.49515
14185700,0,3.9525,0.575876,0.970139,193.213,193.606,10.2994,51.1376,38.4313,2050.89,762.781,27.3821,0,0,175.216,0.0251997,214.398,6.51414
14185900,0,5.87736,0.50287,0.979254,256.927,254.227,13.4812,47.6745,38.774,1982.97,785.486,32.2814,8.63014E-06,0,189.847,0.0318388,207.305,7.28888
14187000,0,3.96678,0.430168,0.971916,134.161,120.693,20.8758,35.422,43.713,1537.17,917.362,14.7994,0.00166506,0.24622,163.057,0.0280871,207.245,8.67302
14187200,6,7.97868,0.530072,0.993736,1442.62,1451.32,16.0779,43.5105,40.3555,1824,829.246,24.6384,0.0420121,0.683093,174.961,0.027939,245.919,7.78811
14187500,6,18.6876,0.399479,0.851489,1657.59,1652.1,17.2614,41.7951,40.8956,1790.62,865.643,22.4176,0.197939,4.55859,168.819,0.0264138,243.456,8.10325
14188610,0,1.84334,0.596001,0.92111,2.6677,3.48077,12.6875,48.4375,38.875,1850.31,740.126,31.9373,0,0,205.625,0.0147565,59.5889,6.24168
14188800,0,3.3915,0.50136,0.936328,284.199,283.386,21.5449,35.1763,43.2559,1598.11,933.555,16.7283,0.142399,1.15258,167.887,0.0236099,219.594,8.97868
14189000,6,12.34,0.504708,0.968555,4636.08,4651.86,17.4299,41.2977,41.2372,1859.38,916.932,19.0543,0.340331,5.96815,160.824,0.0246533,278.253,8.19652
14190500,0,5.80065,0.716337,0.987682,621.597,624.015,26.5779,26.9299,46.4855,1807.18,1060.68,9.51242,0.285231,4.0655,154.113,0.0143188,163.026,10.0286
14191000,6,6.10244,0.70632,0.967743,18855.1,18994.5,19.6667,38.0897,42.2124,1742.16,986.268,14.9171,0.971849,28.0016,132.438,0.0218885,245.046,8.77582
14192500,0,5.7184,0.448099,0.940947,344.468,382.554,23.9286,31.5284,44.5486,1936.12,931.085,13.7554,0.53784,4.08797,203.658,0.0187279,167.415,9.27632
14193000,0,6.06663,0.390896,0.935708,167.572,147.328,23.9254,31.672,44.385,1689.18,926.468,15.844,0.136733,1.01852,190.027,0.0188864,159.532,9.01972
14194000,0,5.44892,0.732342,0.940326,1300.17,1300.87,26.4528,26.7444,46.7853,2029.89,1079.14,10.0098,0.799668,8.61413,161.524,0.0133915,144.543,9.85828
14194150,0,3.98802,0.798916,0.983771,1367.51,1374.12,26.473,26.4718,47.0403,2036,1092.73,9.58138,0.973387,16.2055,158.009,0.0130017,142.252,9.91882
14194300,0,2.35112,0.453102,0.974335,23.3876,24.0483,17.1876,40.0802,42.6876,1650.61,850.512,26.9551,0,0,218.523,0.0199492,140.804,7.77463
14196000,6,2.15808,0.625273,0.943644,17.8709,18.9183,18.159,38.1366,43.8522,1833.44,847.613,20.8297,0,0,219.831,0.0127273,63.3709,7.82982
14197900,6,357.325,0.222396,0.747779,21626.4,21712.5,20.461,36.5829,42.9281,1766.81,1009.72,13.9389,1.06735,28.3992,132.6,0.0205207,234.041,8.96206
14198400,0,0.630728,0.416907,0.80256,1.7094,2.59562,15.75,45.2499,38.75,1768.01,796.003,32.4997,0,0,190.597,0.0251448,81.5702,8.15631
14198500,0,5.31118,0.447121,0.96184,251.229,247.461,14.4178,44.7403,40.6688,1907.34,802.65,28.4717,0,0,197.013,0.0285521,206.465,7.43226
14199704,0,1.14184,0.461487,0.74603,1.5799,2.58383,23.5833,30.6667,45.6666,1628,1093.67,8.49998,1.17016,0,153.201,0.00387496,14.7714,10.0451
14200000,0,4.46652,0.59959,0.91179,836.566,868.548,19.2024,37.303,43.3745,1672.11,976.355,17.055,0.645043,12.9312,165.087,0.0178939,197.435,9.06857
14200400,0,1.78663,0.452298,0.951098,25.4078,27.7458,30.4844,24.6796,44.8985,2042.76,1248.1,6.38268,0.967201,2.90611,134.91,0.0124544,106.089,10.3174
14201300,0,5.09278,0.729324,0.955437,38.8498,41.3673,24.2294,28.1608,47.5785,2003.11,1333,4.46367,2.02044,16.0197,94.518,0.000915576,9.4186,11.4963
14201340,0,4.23373,0.846789,0.980722,813.256,750.72,25.2657,26.7183,48.0033,1859.32,1217.38,6.54324,1.83913,33.702,121.01,0.00617117,117.87,10.4696
14202000,0,9.35241,0.514184,0.942595,1240.6,1202.14,24.4517,28.1561,47.3889,1817.22,1215.78,6.81533,1.7842,27.8609,119.724,0.00631969,127.26,10.5608
14202980,6,2.77525,0.759834,0.938851,100.492,106.502,22.6666,31.234,46.2042,1564.4,942.042,15.3894,0.0662017,0.976124,181.992,0.0170649,145.104,8.87197
14203500,6,5.08295,0.672685,0.971181,323.748,324.951,23.5669,28.5429,47.8777,1686.4,1073.09,10.5425,0.818035,8.02053,148.691,0.0155705,157.682,9.52977
14203750,0,1.77647,0.535459,0.973304,18.9069,18.7813,15.875,39.8523,44.3182,1721.09,838.571,24.2616,0,0,215.328,0.00803053,77.2889,7.70418
14205400,0,2.96702,0.382878,0.862168,87.5416,89.6041,21.9466,28.317,49.7411,1515.48,967.743,10.8989,0.392175,2.0582,153.456,0.0206114,107.476,9.16172
14206298,0,NaN,NaN,NaN,10.7485,12.0145,25.7679,22.5713,51.5894,1709.17,1272.35,4.32151,2.59077,15.9287,98.9388,0.0126881,88.4482,10.5982
14206900,0,1.14702,0.422182,0.732967,6.1383,6.85716,22.9062,33.8125,43.1875,1495.18,1249.97,7.68738,28.2396,1867.59,101.932,0.0128463,48.2978,10.9315
14206950,0,2.89216,0.459685,0.866424,81.5846,84.0118,21.2672,36.4401,42.1932,1584.86,1316.03,6.033,25.8596,956.184,92.2646,0.011783,70.8424,11.0467
14207500,6,7.25463,0.567933,0.978093,1828.53,1868.33,23.4768,28.2597,48.2641,1713.95,1166.52,7.47724,6.4135,198.691,122.737,0.0118139,127.719,10.1737
14208700,6,3.53523,0.469563,0.952499,140.895,138.898,7.86154,54.0207,38.1111,1799.44,813.164,15.1704,0,0,158.539,0.0166103,118.964,5.88652
14209000,6,2.97038,0.582312,0.912127,321.159,324.48,8.15794,52.8612,38.9634,1862.93,787.946,16.5392,0,0,167.209,0.0168492,135.338,5.97825
14209500,6,13.5711,0.403991,0.992352,1240.6,1240.01,8.62161,52.3736,38.9386,1909.87,796.911,20.0386,0.0123783,0.13992,174.098,0.0259446,208.467,6.25569
14209700,0,4.35351,0.386935,0.943729,116.808,121.752,11.1161,47.9267,40.7321,2006.19,764.17,29.467,1.11566E-06,0,199.4,0.031407,210.527,6.83842
14210000,6,70.7427,0.11687,0.811432,1737.88,1765.02,10.0343,50.2992,39.5789,1889.38,804.257,20.7862,0.0735282,2.64131,178.316,0.0248225,220.232,6.63582
14211010,6,10.6304,0.560612,0.950399,2434.59,2425.17,13.1576,45.9867,40.7677,1879.89,889.547,17.8217,1.03635,29.2609,169.782,0.0208468,218.183,7.5862
14211315,0,2.24941,0.52008,0.828728,16.2651,16.3009,20.4474,37.184,42.2501,1569.18,1322.33,6.59219,19.8981,1019.5,88.1491,0.0120185,49.3337,11.0578
14211400,0,2.42557,0.501102,0.912766,39.7822,41.1623,22.8701,32.1141,44.9065,2445.72,1317.27,5.73954,6.47445,177.92,130.521,0.00473622,34.5277,10.9679
14211499,0,2.06406,0.608311,0.954716,12.147,11.989,19.7318,39.768,40.5181,2468.36,1320.62,6.35721,31.1164,963.721,97.995,0.00727729,36.5269,11.6637
14211500,0,3.01154,0.589085,0.960508,69.4117,70.0592,19.6751,38.6077,41.6654,1780.28,970.754,14.9569,2.23891,22.532,175.453,0.0199525,184.24,9.71224
14211550,0,2.05611,0.557041,0.963418,137.71,141.461,20.896,35.79,43.2806,2278.22,1330.97,5.64092,17.3482,745.361,111.065,0.0044837,46.537,11.3269
14211720,6,2904.13,0.032496,0.57039,29007.9,28814,20.2088,36.4455,43.3125,1774.04,1024.5,13.431,1.81695,54.2072,134.709,0.0189437,220.037,9.0559
14211814,6,1.52273,0.450706,0.673663,12.7945,13.6665,17.1411,42.3898,40.5003,1832,864.856,22.7329,1.18916,4.93971,198.214,0.0354015,164.717,8.98361
14211895,0,1.86673,0.191266,0.475188,9.324,9.41469,22.2042,36.1594,41.6592,2112.67,1353.68,4.75034,30.0138,582.144,86.3797,0.00826878,43.5073,11.7248
14211898,0,2.25294,0.678845,0.75791,48.9508,49.5667,18.6853,39.0217,42.3276,2732.07,1354.83,4.28896,18.9944,1040.72,98.2498,0.00236861,13.3067,11.084
14211901,0,0.788721,0.428086,0.837363,7.0189,7.69021,18.9721,38.639,41.9722,2204.16,1359.36,4.27805,19.4089,777.946,90.4208,0.00211075,13.0107,11.0364
14211902,0,2.13857,0.56704,0.865067,71.4837,36.72,20.9763,34.7045,44.2321,3028.4,1291.63,5.75565,7.60415,223.829,113.592,0.00359093,21.4041,10.901
14216000,0,10.8981,0.413391,0.930456,587.927,589.505,6.66302,59.8935,33.4572,1871.71,780.622,20.7005,4.20804E-05,0,187.76,0.0309305,312.8,5.90578
14216500,0,3.98396,0.493118,0.951974,349.648,523.302,6.40518,60.4828,33.1416,1843.85,777.984,20.426,4.20394E-05,0,186.543,0.0322691,309.09,5.7427
14219000,0,4.8075,0.400336,0.972721,166.018,163.615,12.7696,50.2746,36.9688,2210.48,811.536,28.289,0.0233775,0.260414,219.007,0.0258481,196.937,7.88765
14219800,0,2.81687,0.459005,0.941001,32.6339,31.4015,12.9734,49.4182,37.7232,1938.58,799.239,30.9184,0.0277091,0.405331,222.392,0.0315164,206.142,7.55481
14220500,6,21.9913,0.401489,0.97178,1893.28,1895.94,9.93841,54.1933,35.8869,2012.02,803.79,24.7279,0.0330925,0.338607,204.558,0.0306908,314.284,7.14581
14222500,0,8.68443,0.4688,0.948091,323.748,324.695,15.3504,45.3352,39.3287,2047.87,871.99,22.9933,0.474767,4.89428,207.511,0.0226194,203.355,8.56866
14226500,5,6.90046,0.507008,0.887803,743.327,737.768,5.92779,63.4957,30.6696,1673.66,768.12,17.9362,0.0652579,0.415155,180.797,0.0382796,371.866,4.53052
14231000,0,8.4504,0.663017,0.881774,1401.18,1404.26,7.15853,60.7206,32.1998,1876.61,774.558,19.9436,0.107741,0.856438,179.101,0.0381408,368.795,5.42046
14231900,0,5.0734,0.533863,0.958074,647.497,640.193,6.16041,61.8425,32.0636,1722.84,762.464,19.3105,0.000186152,0.0487009,176.376,0.040781,391.759,4.76038
14232500,0,5.28132,0.506702,0.925322,831.386,830.904,6.31951,61.3366,32.4122,1781.45,760.277,20.7557,0.000160203,0.086194,180.233,0.0404379,368.482,5.0129
14233400,5,35.5006,0.276143,0.579412,2667.69,2680.09,7.49019,59.6064,32.9653,1895.94,775.428,20.9073,0.0732544,0.62896,180.219,0.0393159,383.746,5.6302
14233500,6,16.242,0.426586,0.903986,2693.59,2668.3,7.46726,59.6562,32.9383,1895.82,775.213,20.9019,0.0735778,0.63174,180.213,0.0393281,383.475,5.6193
14236200,0,6.75424,0.44454,0.97852,365.188,367.041,14.1643,45.7665,40.1322,2115.59,817.398,22.9121,0.275701,1.90083,176.596,0.0282022,219.664,7.79829
14238000,6,32.7897,0.355067,0.988934,3625.98,3625.15,9.62318,55.3231,35.1024,1925.33,802.177,20.48,0.129826,1.37862,176.329,0.0357245,366.311,6.36986
14240525,0,3.39081,0.695335,0.905957,453.248,319.688,13.4565,47.8632,38.7673,2085.38,823.782,23.5705,0.000369647,0.0395477,198.039,0.0264075,243.668,7.42975
14241100,0,2.37425,0.627882,0.951226,735.557,709.949,14.1099,48.1049,37.8625,2119.62,867.659,23.3114,0.00031768,0.174702,203.27,0.0280554,302.833,7.21128
14241500,0,5.14024,0.483785,0.917221,310.799,311.176,14.2581,46.5778,39.2713,1959.57,846.462,23.5869,0.00428938,0.32843,196.491,0.0251886,244.882,7.97514
14242580,0,5.58224,0.498286,0.918808,1284.63,1272.81,14.8852,45.6318,39.5655,1998.01,893.922,20.4842,0.10053,1.33884,187.525,0.0238646,279.273,7.95603
14243000,6,11.6421,0.526018,0.922471,5796.39,5836.03,12.4043,49.9252,37.7118,1955.62,864.781,18.3525,0.232945,2.75704,170.066,0.0288991,326.106,7.32047
14246900,6,10141.7,0.003837,0.121138,665368,471005,13.2965,42.3005,44.3883,1941.5,1032.48,14.2063,0.420997,8.11855,58.7933,0.0274653,254.249,5.11085
14299800,0,4.91229,0.472155,0.80204,180.729,167.488,18.5875,35.7378,45.6478,1630.6,895.983,19.2895,0.015557,0.377345,192.996,0.0150476,142.84,8.37467
14301000,0,9.05011,0.541919,0.966769,1727.52,1665.03,21.1045,32.1994,46.7151,1823.82,933.088,13.9734,0.0824899,1.43186,181.156,0.0141382,132.875,8.96515
14301500,0,9.41874,0.428467,0.962879,416.988,423.028,19.6682,37.0287,43.3529,1685.22,873.638,20.846,0.0411572,0.586093,210.892,0.0197643,177.395,8.38091
14302480,0,4.14026,0.694668,0.897271,404.038,411.692,18.9764,37.6964,43.3662,1719.39,847.572,23.8414,0.00792957,0.979709,209.558,0.0230424,199.117,8.33311
14302900,6,1.76312,0.524065,0.970254,16.0061,15.4787,18.1805,38.0557,43.8749,1831.24,848.791,20.5974,0,0,219.357,0.0124064,56.6184,7.84062
14303200,0,1.75491,0.499638,0.900966,8.0031,8.61256,23.5009,30.5489,45.8502,1574.72,901.364,14.5491,0.000189071,0.400197,194.839,0.0301582,155.78,8.7366
14303600,0,8.15366,0.37915,0.866937,466.198,469.723,20.9831,34.6807,44.3902,1751.05,869.023,15.4511,0.0910923,1.0549,211.717,0.0194915,157.943,8.80607
14304350,0,2.97026,0.372436,0.955365,17.3529,19.9185,21.109,35.6626,43.2175,1917.1,914.984,24.4772,0.000335537,0.173891,242.303,0.02728,170.876,8.63183
14305500,0,6.41837,0.555261,0.943771,523.178,534.299,21.7468,33.9363,44.3908,1982.56,912.345,17.8259,0.103515,3.16547,216.869,0.0168938,162.721,9.29143
14306030,0,6.68233,0.465851,0.953214,183.889,209.637,23.6818,30.729,45.5716,1712.41,919.178,9.83402,0.067768,1.38626,173.652,0.0112146,111.639,10.2871
14306100,0,3.85512,0.497815,0.960644,163.169,151.038,23.5182,34.2071,42.1591,1623.7,906.393,16.4359,0.00216924,2.59694,163.682,0.0240668,174.075,9.47869
14306340,0,2.13616,0.536116,0.926907,14.7629,15.7691,22.7221,33.139,43.986,1679.18,883.61,12.5279,1.74992E-05,0,173.162,0.0100048,56.8342,10.3341
14306400,0,5.2708,0.575309,0.956396,295.259,144.442,23.0272,32.4489,44.4164,1700.51,884.839,11.2078,0.000136454,0.327191,181.574,0.00904768,83.3745,10.4276
14306500,0,4.03153,0.60147,0.990201,865.056,862.04,23.0519,33.7665,43.1448,1705.72,904.24,14.3959,0.0108873,0.962057,170.994,0.0195132,162.528,9.97074
14306900,0,3.29092,0.369847,0.979151,30.8209,31.5704,19.2571,36.9372,43.7779,1642.48,825.723,17.1937,0,0,188.235,0.0109078,111.882,9.67431
14307580,0,5.60211,0.565603,0.989111,450.658,439.334,24.0472,32.9626,42.9543,1685.35,926.722,12.99,0.000548013,1.00035,154.401,0.0165035,144.735,10.0152
14307620,0,6.66161,0.684388,0.924832,1522.91,1550.86,24.9722,31.6883,43.3623,1526.77,956.552,10.9543,0.0417647,1.00023,142.581,0.0118741,115.699,10.3784
14308000,0,7.87977,0.465828,0.920855,1162.9,1144.75,18.346,42.9061,38.7891,1126.54,935.989,18.3324,4.06155E-05,0.0398539,104.161,0.026174,238.444,8.23726
14308500,5,3.84203,0.549508,0.93262,140.895,144.339,18.5879,41.0799,40.4084,930.403,1006.29,15.7629,0.000189697,0.304175,88.7755,0.0321049,217.921,9.03816
14308600,0,5.87649,0.497884,0.973529,1660.18,1655.32,18.6744,42.2004,39.1473,1063.11,967.38,17.8221,0.0023824,0.416312,98.6169,0.0254677,236.01,8.73813
14308990,0,5.28044,0.448204,0.955443,167.572,157.901,16.8176,44.8388,38.3422,932.689,917.362,19.7822,0.000142207,0.335097,85.4306,0.023866,189.297,8.76838
14309000,6,4.03387,0.481472,0.854215,202.019,191.968,17.2057,44.0431,38.8025,951.379,936.28,19.2366,0.000151542,0.378383,85.3482,0.0236052,190.844,8.87976
14309500,0,3.90613,0.5081,0.912588,225.07,220.562,22.8556,35.671,41.3545,1346.74,975.333,18.1472,1.60027E-05,0.00406143,118.617,0.0183062,157.005,8.78845
14310000,6,7.29859,0.511468,0.91207,1181.03,1195.51,20.8776,38.4397,40.706,1084.7,1010.69,18.1837,0.108467,1.67364,96.1095,0.0240175,205.345,9.41453
14311500,5,4.47502,0.653398,0.910041,409.218,409.845,24.5671,33.8902,41.5667,1115.9,1113.19,13.505,0.307818,3.80296,103.789,0.0186587,149.71,10.6363
14312000,0,5.44556,0.760937,0.962178,4325.28,4235.1,20.596,39.3758,40.049,1081.91,1030.71,16.6939,0.243475,4.66922,95.8287,0.0231286,218.005,9.59364
14312170,0,1.95251,0.505412,0.958632,39.4455,36.5771,21.7135,38.628,39.7561,986.047,1012.35,15.0789,0.000472674,1.12235,103,0.0320505,175.429,9.94583
14312500,6,2.36841,0.61787,0.921676,142.19,148.105,7.04831,62.7132,30.2701,1635.8,826.37,18.2776,0.0735894,2.08313,113.171,0.0290449,182.339,4.18795
14313200,0,3.37293,0.629115,0.681041,440.298,445.389,6.78322,61.8273,31.4544,1461.38,818.136,18.55,0.0275202,0.706685,107.314,0.0274333,220.58,4.44625
14313500,6,3.5203,0.582141,0.825768,440.298,445.389,6.78322,61.8273,31.4544,1461.38,818.136,18.55,0.0275202,0.706685,107.314,0.0274333,220.58,4.44625
14313700,6,3.45891,0.469003,0.837812,515.408,518.279,6.84289,61.5626,31.6499,1458.48,812.13,18.8825,0.0236509,0.607299,107.415,0.026478,222.553,4.55766
14314500,5,4.08953,0.590419,0.821551,107.743,107.818,7.44343,59.6873,32.8693,1346.58,770.904,20.6222,0,0,111.205,0.0371524,236.118,5.07513
14314700,0,3.36724,0.641239,0.746192,153.457,156.795,8.56995,57.8853,33.5334,1324.44,780.309,20.7374,0,0,109.011,0.0355588,246.233,5.47455
14315500,0,2.49272,0.761245,0.758049,867.128,849.443,8.4507,58.5841,32.9731,1403.64,807.961,19.7921,0.0251292,0.407225,107.702,0.0288517,250.745,5.1937
14315700,0,3.62413,0.98779,0.832484,872.23,854.783,8.51426,58.4794,33.0155,1403.08,808.811,19.7905,0.0258884,0.408846,107.681,0.0288212,251.603,5.21466
14315950,6,3.56527,0.487135,0.831168,159.543,161.416,9.61237,55.8565,34.487,1248.73,778.071,21.8228,0,0,112.731,0.0296652,204.324,5.74888
14316000,6,3.72129,0.54323,0.930668,178.191,187.265,10.1727,55.0149,34.7743,1248.87,782.488,21.7141,0,0,112.528,0.0312698,214.589,5.87998
14316455,6,3.69634,0.612823,0.884229,1126.9,1105.24,9.32814,57.0402,33.6343,1372.01,812.18,20.0374,0.0200376,0.320224,108.562,0.02861,248.649,5.4797
14316495,0,3.2081,0.689375,0.960424,78.7356,79.4062,8.87321,57.0428,34.0334,1225.19,769.174,22.6687,0,0,116.538,0.0338427,201.697,5.27559
14316500,5,8.57028,0.425302,0.946669,1230.24,1185.25,9.76998,56.3438,33.8923,1379.77,818.773,20.0421,0.018685,0.298607,109.386,0.028941,250.285,5.56085
14316700,0,5.165,0.524052,0.933206,587.927,411.812,16.8603,44.7542,38.2432,1260.61,876.205,23.7328,2.38042E-06,0.00646834,124.17,0.0231017,227.187,7.87748
14318000,0,5.14291,0.432336,0.968201,458.428,455.442,19.8167,40.5671,39.558,1067.35,892.263,19.6573,0.0380988,0.813575,114.879,0.029615,228.509,8.68647
14319500,0,70.0848,0.249056,0.954841,3480.94,3450.38,16.5258,45.665,37.7695,1259.17,921.54,19.8309,0.163964,3.37264,113.74,0.0262954,255.683,7.84338
14319830,0,1.40247,0.453699,0.944051,10.8003,11.5195,26.5191,31.7117,41.7308,1027.09,1035.25,10.5579,0.000181695,0.692194,117.522,0.0147719,125.151,10.1913
14319835,0,1.36271,0.411303,0.926633,8.1585,8.88252,21.3249,37.3001,41.4749,1320.8,974.447,15.0003,0,0,126.475,0.0557508,228.806,9.10662
14319850,0,2.01261,0.572632,0.949732,23.802,24.8065,21.7674,36.7683,41.5625,1330.15,903.271,21.1173,0,0,130.741,0.0305836,237.362,8.93307
14320700,0,3.09933,0.709189,0.957011,543.898,546.656,25.1407,32.7574,42.0669,1258.89,1148.99,11.1846,0.300865,2.46696,111.534,0.0186644,177.304,10.5704
14321000,0,12.8944,0.551817,0.931042,9538.93,9435.75,19.932,40.4907,39.5699,1172.16,1011.48,16.8939,0.302986,6.57632,104.261,0.0234184,232.249,9.22138
14321400,0,2.76071,0.548202,0.948497,74.3327,72.6423,27.6986,29.4141,42.9331,1177.33,1217.44,7.189,1.10172,5.64715,104.552,0.0143861,86.3871,11.2724
14324580,6,3.30286,0.581977,0.767613,10.0492,11.5715,18.4039,37.7693,43.7691,1803.17,955.172,3.71151,0.452516,1.76918,133.998,0.0102354,40.3454,10.9312
14325000,0,4.7476,0.550852,0.977521,437.708,450.217,22.9109,36.0225,41.099,1509.75,954.706,18.0049,0.0254561,1.41873,136.784,0.024975,193.339,9.59072
14327250,5,2.83249,0.638288,0.955019,183.112,182.361,21.9309,37.7957,40.2635,1497.42,886.707,25.8476,2.55909E-05,0.0738566,154.526,0.0199668,210.683,9.58062
14328000,0,19.1532,0.302286,0.90715,808.076,798.888,8.59366,58.4697,32.9269,1299.58,801.689,18.6894,1.37457E-05,0.0257502,106.965,0.0209689,215.238,5.57422
14330000,5,8.91051,0.406538,0.940321,981.606,859.007,9.09219,57.6434,33.2365,1280.03,812.597,18.4188,0.0215648,0.156691,105.802,0.0214547,229.132,5.76184
14332000,6,4.20014,0.680417,0.944592,217.041,214.113,9.35401,55.2852,35.2747,1188.07,805.948,18.3502,0,0,84.5191,0.024923,209.813,5.84735
14334700,6,5.02702,0.552982,0.932193,637.137,688.025,10.6495,54.5515,34.755,1189.18,861.659,18.4273,0.00745127,0.0495873,90.4612,0.0213164,225.049,6.3562
14335200,0,4.35843,0.243222,0.680586,175.083,163.462,9.82182,54.5596,35.4708,1317.54,835.002,19.2635,0.000102655,0.248583,73.1321,0.0298221,241.202,5.79162
14335500,0,1.8157,0.609639,0.830003,357.418,347.012,13.9321,47.9353,37.9541,1144.79,921.721,16.982,0.00572588,0.295981,73.3675,0.0333804,303.722,7.69235
14337500,6,4.30147,0.515219,0.807657,634.547,613.45,15.5926,45.6952,38.6233,1078.43,1007.73,15.3925,0.0490776,1.25665,73.3272,0.0273158,275.356,8.41466
14337600,6,16.3488,0.373272,0.943045,2429.41,2413.94,11.9987,52.2663,35.6881,1168.92,900.649,17.248,0.0272871,0.557488,90.5825,0.0234638,246.723,6.94731
14337800,0,3.46213,0.519253,0.960099,204.091,206.253,17.202,43.7464,38.9028,1048.37,969.822,15.9954,9.86723E-05,0.0957149,94.045,0.0260016,217.892,8.22166
14337830,0,4.13953,0.549307,0.943373,287.489,276.263,17.5278,43.2825,39.098,1071.27,1010.31,15.808,0.000132519,0.149445,92.0511,0.0256493,215.411,8.43704
14337870,0,2.64725,0.589157,0.869092,36.7778,37.6373,15.4056,46.2545,38.0779,1062.28,850.145,18.4873,0,0,102.443,0.0217058,220.27,7.0069
14338000,0,3.7682,0.587716,0.950775,334.108,333.745,17.6697,42.9263,39.3201,1057.34,1022.24,15.7138,0.000194938,0.145243,90.2955,0.0251121,214.725,8.57006
14339000,6,14.2366,0.411682,0.844309,3146.84,3113.74,13.4392,49.8365,36.6994,1141.85,949.483,16.6635,0.0882335,1.49222,88.0229,0.0235549,243.289,7.49302
14342500,6,2.40953,0.446904,0.985714,53.8718,58.68,7.45014,58.0653,34.3538,1415.91,773.561,21.0614,0,0,78.9006,0.0513054,268.653,4.74918
14353000,0,1.61414,0.481457,0.888662,27.1949,29.0242,10.0229,56.2822,33.6558,1195.6,799.278,21.8597,0.0422359,0.031266,76.7428,0.057185,291.588,5.24673
14353500,0,1.71858,0.568429,0.623443,21.0825,22.6738,16.0291,46.7315,37.3194,1518.56,1134.7,15.7011,1.20292,8.23879,52.5218,0.0581769,356.455,8.95271
14354200,6,2.72732,0.480431,0.906072,435.118,425.023,16.5139,45.5217,37.9159,1349.89,1156.96,16.1863,0.769531,34.4657,57.3744,0.0322671,270.403,8.18034
14357500,6,3.55398,0.499564,0.830083,748.507,763.643,16.7384,45.0502,38.1352,1371.79,1164.15,15.7192,1.65075,58.6075,56.1548,0.0333488,290.64,8.65289
14359000,6,25.2168,0.335468,0.919972,5317.25,5329.54,14.8162,47.5857,37.553,1199.72,1042.22,15.663,0.842041,24.0623,75.4678,0.0241285,249.21,8.16588
14361500,6,14.9757,0.45761,0.845144,6368.78,6340.1,15.4013,46.665,37.8974,1184.9,1054.73,15.8125,0.780247,21.4855,74.1693,0.0246922,247.34,8.44143
14362000,6,4.07855,0.596202,0.835629,582.747,564.973,14.4581,48.319,37.1498,1087.07,928.884,21.1933,5.87091E-05,0.101244,73.1748,0.0310394,271.607,7.44247
14362250,0,1.89157,0.559663,0.84811,41.4398,43.547,17.1194,42.9329,39.9008,783.625,1076.2,17.0526,4.59306E-05,0,58.9846,0.0329515,198.657,8.6871
14366000,6,4.63061,0.52084,0.935292,1250.96,1215.65,16.1932,44.8548,38.8732,1040.44,1029.14,19.2974,0.074771,1.30725,66.5114,0.0305757,273.17,8.24837
14369500,6,4.70632,0.637463,0.929279,1807.81,1755.93,17.0265,43.8433,39.0827,1041.59,1050.56,18.7354,0.172554,3.56777,68.3198,0.0327188,287.38,8.79788
14371500,0,NaN,NaN,NaN,57.2387,50.4743,19.268,40.2856,40.5893,1003.75,1115.41,19.9728,1.2319,12.2876,72.8441,0.0323059,247.395,9.64269
14372300,6,23.8849,0.422289,0.787487,10202,10263.9,16.8584,44.6011,38.4983,1163.99,1055.48,17.0917,0.64198,18.5552,78.0896,0.0269258,266.063,8.81206
14372500,0,5.11615,0.552399,0.881818,109.556,105.469,16.5292,45.2648,38.2082,1147.31,933.762,24.4604,6.24166E-05,0.318732,104.096,0.0379084,275.905,7.76576
